precio_promedio,temp_min_c,temp_avg_c,temp_max_c,precio_importacion_usd,year,precio_lag1,precio_lag2,precio_lag3,precio_ma3,precio_ma6,precio_ma12,precio_std3,precio_importacion_mxn,precio_promedio_log,cosecha_tons_log,embarques_tons_log,precio_promedio_boxcox,temp_avg_c_boxcox,month_cos
56.53666357352358,9.8,18.7,27.7,3.003227562538465,2021.0,50.000218812474515,47.65316478571571,61.86716405267717,51.39668239057127,54.913708316564374,49.2967765509143,4.603446597057447,54.95709967552764,4.052422371970976,0.0,0.0,2.6513787394157036,1324.9878721450766,1.0
68.57896538078504,9.4,18.2,27.0,3.3452045340848526,2022.0,56.53666357352358,50.000218812474515,47.65316478571571,58.37194925559438,57.88156295883874,52.292307417839275,9.42436529234143,68.57896538078504,4.242462300121796,0.0,0.0,2.7256358019675786,1234.471150957058,0.8660254037844387
50.65,14.0,22.3,29.7,2.4509651276046913,2022.0,68.57896538078504,56.53666357352358,50.000218812474515,58.58854298476954,55.881029434196,53.52486268245095,9.13890621163551,54.95709967552764,3.9444901955656477,0.0,0.0,2.6077590569027893,2102.922586476382,0.8660254037844387
69.57990552967432,9.8,19.1,28.4,3.4007037880601683,2022.0,50.65,68.57896538078504,56.53666357352358,62.93629030348645,57.166486347028865,54.98964901644476,10.65200297416293,69.57990552967432,4.256745479760458,0.0,0.0,2.731088744849601,1400.3603339995711,0.5000000000000001
51.01,14.0,22.3,29.7,2.4509651276046913,2022.0,69.57990552967432,50.65,68.57896538078504,57.07996850989144,57.72595888274291,55.00848671767428,10.826759400850532,54.95709967552764,3.951436007784981,0.0,0.0,2.610598366482329,2102.922586476382,0.5000000000000001
75.65788739620132,10.5,20.5,30.6,3.6800081672746674,2022.0,51.01,69.57990552967432,50.65,65.41593097529187,62.00223698003071,57.44101573702823,12.840700967669799,75.65788739620132,4.3393525014745995,0.0,0.0,2.7622820784561126,1685.481066819443,6.123233995736766e-17
57.43,14.0,22.3,29.7,2.4509651276046913,2022.0,75.65788739620132,51.01,69.57990552967432,61.365962465400436,62.151126384443444,58.53241735050391,12.786650799593222,54.95709967552764,4.067829456566345,0.0,0.0,2.6575188000203473,2102.922586476382,6.123233995736766e-17
90.17464869225965,13.1,22.8,32.5,4.4918523032048885,2022.0,57.43,75.65788739620132,51.01,74.42084536282032,65.75040693635589,61.81598494759731,16.407337055084326,90.17464869225965,4.5127768835725375,0.0,0.0,2.825899907064023,2229.4650005829108,-0.4999999999999998
64.92,14.0,22.3,29.7,2.4509651276046913,2022.0,90.17464869225965,57.43,75.65788739620132,70.84154956408655,68.1287402696892,62.0048848519426,17.156677021638814,54.95709967552764,4.188441885601216,0.0,0.0,2.704851890327206,2102.922586476382,-0.4999999999999998
96.73908539370561,15.6,24.7,33.9,4.833045479193694,2022.0,64.92,90.17464869225965,57.43,83.94457802865509,72.65527024702776,64.9108782970283,16.799520355596986,96.73908539370561,4.5823015342548015,0.0,0.0,2.850710092486092,2754.2212328590867,-0.8660254037844387
